uid,unique_id,boot_num,term,estimate,std.error,statistic,p.value
16_2_0235,16_2,0235,r,0.35738442435355067,0.0458507286389404,7.794520064617445,1.24663316339513e-7
16_2_0236,16_2,0236,K,16894.387527008843,776.8163322429508,21.748239353089566,6.975258307336976e-16
16_2_0236,16_2,0236,r,0.3474033745105264,0.042724280817081343,8.13128665636036,6.337461337972587e-8
16_2_0237,16_2,0237,K,15218.907922034065,650.9447000335088,23.379724761950808,1.6176724564173767e-16
16_2_0237,16_2,0237,r,0.30974254417943875,0.044013588027372715,7.037429986094412,6.031117453050284e-7
16_2_0238,16_2,0238,K,16323.791915090085,872.1629342074576,18.716447666884243,1.4070294739174751e-14
16_2_0238,16_2,0238,r,0.380020649287491,0.049130595771655114,7.734908224067092,1.4074584784368887e-7
16_2_0239,16_2,0239,K,16075.639072552174,731.7357867305483,21.969185277078445,5.689663703793784e-16
16_2_0239,16_2,0239,r,0.4333263275272238,0.06967113806459276,6.21959594122724,3.605105071984286e-6
16_2_0240,16_2,0240,K,16455.423099773838,814.7118538115279,20.197844210550258,3.080324343902609e-15
16_2_0240,16_2,0240,r,0.447462042488274,0.0876756759487147,5.103605277591631,4.694870572294641e-5
16_2_0241,16_2,0241,K,17431.90551562174,748.6814884086965,23.28347339356929,1.7586434119732445e-16
16_2_0241,16_2,0241,r,0.41863816255109315,0.05612840258544279,7.458579672097585,2.485519366451423e-7
16_2_0242,16_2,0242,K,16296.271940041312,805.8344023050546,20.2228545882709,3.0049563704303434e-15
16_2_0242,16_2,0242,r,0.41706682633075337,0.05840847836359653,7.14051860304399,4.844069973876158e-7
16_2_0243,16_2,0243,K,16094.13440802403,671.8007100181862,23.956709434838714,9.868129000866947e-17
16_2_0243,16_2,0243,r,0.3474452258568354,0.0391356831558411,8.877965014007385,1.4915785788372872e-8
16_2_0244,16_2,0244,K,18343.589685547122,923.9745157068947,19.852917341029908,4.347216739006522e-15
16_2_0244,16_2,0244,r,0.38369645160663474,0.04238854220648508,9.051890714654785,1.0759674326329732e-8
16_2_0245,16_2,0245,K,15365.050973475554,771.8586171815818,19.906561423879115,4.1189741442893554e-15
16_2_0245,16_2,0245,r,0.36294319738548486,0.060202951168413864,6.028661225762417,5.539358865258797e-6
16_2_0246,16_2,0246,K,16264.950658401767,723.3080740207655,22.48689215922511,3.5558903780608977e-16
16_2_0246,16_2,0246,r,0.2754134506238616,0.03766856894074941,7.311492269777273,3.378314418511148e-7
16_2_0247,16_2,0247,K,16806.767769132875,945.0936973682794,17.78317622467828,3.875264753623087e-14
16_2_0247,16_2,0247,r,0.4392277878016336,0.07048200327913978,6.231772188172604,3.50821840397331e-6
16_2_0248,16_2,0248,K,16660.293096890437,792.20060813068994,21.030396752916875,1.370288457061604e-15
16_2_0248,16_2,0248,r,0.42439098829426536,0.07733121455142294,5.487964863296671,1.91194148263042e-5
16_2_0249,16_2,0249,K,15363.944632630382,725.0391763328073,21.190502712336233,1.1765768043632073e-15
16_2_0249,16_2,0249,r,0.3073963898100845,0.03946306983802887,7.789469776977658,1.2594911166796006e-7
16_2_0250,16_2,0250,K,16017.908451972886,724.5062738252143,22.108722906431552,5.007629826838751e-16
16_2_0250,16_2,0250,r,0.3476003305714208,0.038251059834413396,9.087338548949031,1.007148973052855e-8
16_2_0251,16_2,0251,K,16480.66689034871,758.5176259100551,21.727467269564787,7.110833853469199e-16
16_2_0251,16_2,0251,r,0.548231598391699,0.18658347313486365,2.938264516040142,0.007852512231670905
16_2_0252,16_2,0252,K,16833.905039897505,912.0908168937736,18.456391324306097,1.8574440128295704e-14
16_2_0252,16_2,0252,r,0.41836670134362686,0.06640265640531884,6.300451276978066,3.009546723491373e-6
16_2_0253,16_2,0253,K,16833.218484043635,668.7388845706962,25.17158620864389,3.6108739131516204e-17
16_2_0253,16_2,0253,r,0.43998874919495373,0.07291842312157656,6.033986067709699,5.473077928769552e-6
16_2_0254,16_2,0254,K,15208.691075959927,865.5462311848772,17.571205936787692,4.909928700235013e-14
16_2_0254,16_2,0254,r,0.4032806361898523,0.06079106721084099,6.633879855919597,1.4417322528854804e-6
16_2_0255,16_2,0255,K,16309.85951302772,1138.4840081963841,14.325945200465506,2.6024031706586416e-12
16_2_0255,16_2,0255,r,0.3450454190958414,0.04935757358738946,6.990728960468962,6.663792829159665e-7
16_2_0256,16_2,0256,K,17359.96409076363,1101.259418789742,15.763737221736381,4.1134780364554713e-13
16_2_0256,16_2,0256,r,0.3967714119296853,0.04752922158996674,8.347946771622333,4.133771740495946e-8
16_2_0257,16_2,0257,K,16132.237984318712,762.1900080617745,21.16563824464518,1.2046747532367839e-15
16_2_0257,16_2,0257,r,0.3426773958471831,0.04553198588809638,7.526080603850199,2.1610945952751345e-7
16_2_0258,16_2,0258,K,17598.445652831233,867.6431882486755,20.283044794431483,2.8313696881709413e-15
16_2_0258,16_2,0258,r,0.401303120604941,0.04705853821814898,8.527743015403974,2.9133401492277148e-8
16_2_0259,16_2,0259,K,15661.145881676845,599.9192447084032,26.105423387924656,1.7188307938826165e-17
16_2_0259,16_2,0259,r,0.3516706818230755,0.056483309091408966,6.226099134063732,3.553022725541643e-6
16_2_0260,16_2,0260,K,17767.519481221014,791.3727724474761,22.45151728719635,3.670780170759886e-16
16_2_0260,16_2,0260,r,0.42891650881453713,0.06187854786509265,6.931586528980271,7.564271209837077e-7
16_2_0261,16_2,0261,K,17097.374971597637,798.0858699770037,21.422976668024816,9.447562876154124e-16
16_2_0261,16_2,0261,r,0.40918678199375785,0.059381013774765484,6.890868915539559,8.256213873247695e-7
16_2_0262,16_2,0262,K,16777.317619469788,859.4410024448159,19.52119758278236,6.0859639278193795e-15
16_2_0262,16_2,0262,r,0.37302732738427535,0.046141205072606634,8.08447301706336,6.956106470903694e-8
16_2_0263,16_2,0263,K,16045.071685875944,752.3140062011107,21.32762590304178,1.0334580165937883e-15
16_2_0263,16_2,0263,r,0.42530005790674713,0.08531171968486714,4.985247741784628,6.20627841971118e-5
16_2_0264,16_2,0264,K,16781.67485187637,730.3717817476482,22.976893783767004,2.2998267439258184e-16
16_2_0264,16_2,0264,r,0.4467250319483156,0.08857962479585692,5.043203027534274,5.412828965677374e-5
16_2_0265,16_2,0265,K,16031.652481598472,642.1080934510167,24.96721758393698,4.2624737738366846e-17
16_2_0265,16_2,0265,r,0.2941276940040893,0.03155351875082888,9.321549724033957,6.533610677518154e-9
16_2_0266,16_2,0266,K,16424.4004989991,755.8356030706077,21.730122836598884,7.093348929143787e-16
16_2_0266,16_2,0266,r,0.37466277533042924,0.043862093606004016,8.541835205037817,2.8350376218789265e-8
16_2_0267,16_2,0267,K,15046.491428894315,763.4104661439077,19.709569224137354,5.024373771324971e-15
16_2_0267,16_2,0267,r,0.38747160786244944,0.053803414356593825,7.20161745301882,4.2568181657854744e-7
16_2_0268,16_2,0268,K,16478.564998847494,936.111941667644,17.60319921727697,4.7368933558690485e-14
16_2_0268,16_2,0268,r,0.3762932341313378,0.06287396906471059,5.984881179428209,6.116413953110596e-6
16_2_0269,16_2,0269,K,16486.14360085687,793.3455255665965,20.780533915638703,1.7419537178910154e-15
16_2_0269,16_2,0269,r,0.4081614283975952,0.05468429093275089,7.463961248021667,2.45790206582298e-7
16_2_0270,16_2,0270,K,16305.024890176892,935.7903597709198,17.423800875837554,5.796805339086237e-14
16_2_0270,16_2,0270,r,0.4086690438801376,0.0670554860843037,6.094490812673395,4.774531790059592e-6
16_2_0271,16_2,0271,K,16914.626737151804,1177.839515555532,14.360722758714683,2.4843975993053917e-12
16_2_0271,16_2,0271,r,0.4377283774077758,0.08368777412266704,5.230493724999385,3.485014350231346e-5
16_2_0272,16_2,0272,K,16374.662212288515,809.5349128689065,20.227246474470675,2.9919217788630645e-15
16_2_0272,16_2,0272,r,0.45963650011552326,0.08195643724837219,5.60830260010665,1.4473036708100525e-5
16_2_0273,16_2,0273,K,16244.100402050546,895.9083408246825,18.131431154104305,2.641020238466136e-14
16_2_0273,16_2,0273,r,0.391179575256729,0.06242903827713357,6.265987528435301,3.249995624980913e-6
16_2_0274,16_2,0274,K,16965.864127781737,762.2283710376839,22.258242768744907,4.3708660900891957e-16
16_2_0274,16_2,0274,r,0.3259669788391768,0.03355754037510115,9.713673147542009,3.2142983311577325e-9
16_2_0275,16_2,0275,K,16466.845861291695,635.6604667594879,25.90509670239125,2.0112447641081337e-17
16_2_0275,16_2,0275,r,0.446558481914247,0.06956911368177157,6.418918659175815,2.3133539107542007e-6
16_2_0276,16_2,0276,K,15596.323656405113,763.0045834728737,20.44066837110893,2.424666574070174e-15
16_2_0276,16_2,0276,r,0.4119969290299904,0.08037256296506362,5.126089225362608,4.452974378983734e-5
16_2_0277,16_2,0277,K,16273.761850282968,783.2183586174888,20.778064854108983,1.7461124801035765e-15
16_2_0277,16_2,0277,r,0.43763621382705586,0.08806013298744092,4.969742822094889,6.437867913495339e-5
16_2_0278,16_2,0278,K,16780.281193716968,739.6181729331937,22.687762155936984,2.971045248290675e-16
16_2_0278,16_2,0278,r,0.43083450015038516,0.08068680129529382,5.339590778591371,2.7002565370962093e-5
16_2_0279,16_2,0279,K,16771.058817729725,754.3790904331848,22.231606138631612,4.477781705666248e-16
16_2_0279,16_2,0279,r,0.38216201881851036,0.041735095654232356,9.156850195927497,8.851224938062327e-9
16_2_0280,16_2,0280,K,15101.449408038168,790.2761488846689,19.109079059707316,9.311232342650387e-15
16_2_0280,16_2,0280,r,0.4460009394949715,0.0744403785040348,5.991384628314289,6.0269502572971505e-6
16_2_0281,16_2,0281,K,17070.03426971429,932.5072956806644,18.305523558670256,2.1856568166481304e-14
16_2_0281,16_2,0281,r,0.42139035393604773,0.05548572643304367,7.594572172440644,1.8763364868714128e-7
16_2_0282,16_2,0282,K,17084.47881434995,885.6132913058407,19.291127382651194,7.708879680056736e-15
16_2_0282,16_2,0282,r,0.3216253983391375,0.03240133576701339,9.926300589945818,2.205020035372461e-9
16_2_0283,16_2,0283,K,15605.4491099922,899.6632088796745,17.345878942215755,6.33178411515713e-14
16_2_0283,16_2,0283,r,0.44795769789930084,0.09587348644674511,4.672383518128634,1.303582466581391e-4
16_2_0284,16_2,0284,K,16632.925723176493,655.9634919465458,25.35648085203483,3.1109995895382293e-17
16_2_0284,16_2,0284,r,0.2975104791746268,0.03169605153974697,9.38635775505184,5.803270975530275e-9
16_2_0285,16_2,0285,K,17904.793646012862,1136.0142939850714,15.761063695073675,4.1270596325769346e-13
16_2_0285,16_2,0285,r,0.38249049511287647,0.053752994573677576,7.1157057973506666,5.105816786906954e-7
16_2_0286,16_2,0286,K,16394.477052657912,654.6875574327092,25.041681129464546,4.011862297349165e-17
16_2_0286,16_2,0286,r,0.3113697093928066,0.038700677369340526,8.045588102276476,7.517307919781245e-8
16_2_0287,16_2,0287,K,17217.572969536726,1025.2309687678776,16.79384791724425,1.1954042649819457e-13
16_2_0287,16_2,0287,r,0.23267026222725734,0.0279374072726478,8.32826969076167,4.296240834335087e-8
16_2_0288,16_2,0288,K,16987.105159679002,874.5538454450382,19.423738456074933,6.724872205503686e-15
16_2_0288,16_2,0288,r,0.39279853358160743,0.04902336585565459,8.012475820982418,8.032026043177433e-8
16_2_0289,16_2,0289,K,17186.148832807143,877.2446100599507,19.59105662858692,5.667249418747311e-15
16_2_0289,16_2,0289,r,0.4078623872789784,0.06857088934777421,5.948039921290849,6.6494863146293825e-6
16_2_0290,16_2,0290,K,15677.923232903031,780.6978620380584,20.08193437596316,3.456316662909535e-15
16_2_0290,16_2,0290,r,0.4064698639258987,0.07777747575322881,5.226061401318038,3.521401653481252e-5
16_2_0291,16_2,0291,K,15806.414954853719,782.9515942078154,20.188240335402256,3.1097880381610153e-15
16_2_0291,16_2,0291,r,0.35747589558449616,0.06176655444427824,5.787531760525636,9.586997657747113e-6
16_2_0292,16_2,0292,K,16983.44788094753,784.3362078994484,21.6532753555154,7.617999732321657e-16
16_2_0292,16_2,0292,r,0.38700046953303885,0.0487504811699754,7.938392816754102,9.319807761357216e-8
16_2_0293,16_2,0293,K,15774.105607981292,648.5275829705355,24.32295251919602,7.25216971931846e-17
16_2_0293,16_2,0293,r,0.42722957175694337,0.06615978416823913,6.457541800174743,2.1240084419317667e-6
16_2_0294,16_2,0294,K,16840.692513535112,976.9414726422128,17.23817954824681,7.157524619478851e-14
16_2_0294,16_2,0294,r,0.39140004112272947,0.055528773884805364,7.048598658682618,5.889188501983132e-7
16_2_0295,16_2,0295,K,16889.983721307148,978.3187517605173,17.264295191023432,6.947475080216353e-14
16_2_0295,16_2,0295,r,0.36780040635505795,0.04485549384429793,8.199673547944073,5.5341458102776344e-8
16_2_0296,16_2,0296,K,17458.18567109656,881.7058707167429,19.800464362230816,4.583199998366687e-15
16_2_0296,16_2,0296,r,0.4215414752731645,0.05566929709658089,7.572243539231876,1.9646506867671888e-7
16_2_0297,16_2,0297,K,16239.626023639086,896.174417992497,18.121055117838736,2.6711135328656346e-14
16_2_0297,16_2,0297,r,0.3638324073851575,0.03954879584385712,9.199582430312336,8.178105842509e-9
16_2_0298,16_2,0298,K,17388.232129697164,915.5278133943873,18.992576604777305,1.0516272514720671e-14
16_2_0298,16_2,0298,r,0.3330201881897397,0.030040138182268906,11.085840756428471,3.094133356524587e-10
16_2_0299,16_2,0299,K,16814.936879515182,754.6545225827483,22.281635339529043,4.2791731996276705e-16
16_2_0299,16_2,0299,r,0.4111540310057865,0.06142158945950223,6.69396599182568,1.2645727653509557e-6
16_2_0300,16_2,0300,K,15989.198903922697,685.5765859309923,23.322265129883114,1.70034244484464e-16
16_2_0300,16_2,0300,r,0.4249824770642302,0.0730116611939468,5.820747947856094,8.885819035071954e-6
16_2_0301,16_2,0301,K,15663.699868006799,855.4811554548089,18.309812867449235,2.1755332967590026e-14
16_2_0301,16_2,0301,r,0.4009602078364252,0.06119712716710899,6.5519449424731375,1.7252679594510566e-6
16_2_0302,16_2,0302,K,16349.51468704584,680.6938528681121,24.01889574609342,9.362415499212014e-17
16_2_0302,16_2,0302,r,0.3460219458755595,0.03878596285341516,8.921318962308339,1.3744591255094054e-8
16_2_0303,16_2,0303,K,17432.364656263522,855.1618488473886,20.384871799132945,2.5611616041076304e-15
16_2_0303,16_2,0303,r,0.38364151484573017,0.046495299315369436,8.251189270630505,4.999029782898183e-8
16_2_0304,16_2,0304,K,16242.055054319511,990.5834154573606,16.396453646279166,1.9103482548703884e-13
16_2_0304,16_2,0304,r,0.3709452272031803,0.04996545362438708,7.424034013415417,2.6705903152270174e-7
16_2_0305,16_2,0305,K,16645.88535181634,889.5179450540027,18.71337778441982,1.4116214670865103e-14
16_2_0305,16_2,0305,r,0.4167154462679342,0.05954731119147665,6.998056468544311,6.56017724015793e-7
16_2_0306,16_2,0306,K,16210.090330098767,754.3223293154617,21.489606896310793,8.875238332525278e-16
16_2_0306,16_2,0306,r,0.4289500353731177,0.09664045338866868,4.438617787190691,2.2766129577050137e-4
16_2_0307,16_2,0307,K,16140.760988397857,794.5579381850623,20.31413974073024,2.7458307123254497e-15
16_2_0307,16_2,0307,r,0.3518540136346726,0.05050467553688277,6.966761193777379,7.014629709004645e-7
16_2_0308,16_2,0308,K,16719.80541566858,727.9295341510827,22.968988935402038,2.3158926869556033e-16
16_2_0308,16_2,0308,r,0.45339595088814133,0.07029423064748526,6.449973870001539,2.159814730369427e-6
16_2_0309,16_2,0309,K,17209.927087011485,758.3156088657968,22.694939792617692,2.9521101237932877e-16
16_2_0309,16_2,0309,r,0.3853010325783894,0.047844028907396134,8.053273133083202,7.40279738855627e-8
16_2_0310,16_2,0310,K,16065.952529807137,709.7928147466811,22.63470719345185,3.115007783373761e-16
16_2_0310,16_2,0310,r,0.4534607050001886,0.08831089881058521,5.134821535140297,4.3624698528578866e-5
16_2_0311,16_2,0311,K,16271.438697449075,896.7577311236286,18.14474314825379,2.6029297321671247e-14
16_2_0311,16_2,0311,r,0.4369415088019677,0.0654398073109675,6.6769987070047145,1.3122069410478574e-6
16_2_0312,16_2,0312,K,16168.444537616699,980.4536992361452,16.490778249103716,1.7076708022095386e-13
16_2_0312,16_2,0312,r,0.36890450317035817,0.05625239584970082,6.558022953476038,1.7023923648958763e-6
16_2_0313,16_2,0313,K,16415.66791233146,919.0085193257553,17.8623675049009,3.54962211880893e-14
16_2_0313,16_2,0313,r,0.3992556392297098,0.0685558002887863,5.823805389884949,8.823968609723434e-6
16_2_0314,16_2,0314,K,16718.232335341134,894.4737736771815,18.690578558399185,1.446218852120954e-14
16_2_0314,16_2,0314,r,0.3887852355491425,0.05949877232562428,6.534340463722556,1.793322466459895e-6
16_2_0315,16_2,0315,K,16186.973341074829,739.4189992067286,21.891476089254823,6.110969660112145e-16
16_2_0315,16_2,0315,r,0.42595712371273564,0.08078874489785678,5.272481015162246,3.15869967001391e-5
16_2_0316,16_2,0316,K,16113.442304368686,626.4658313490584,25.72118302073923,2.3256560153943196e-17
16_2_0316,16_2,0316,r,0.5199445408935098,0.14395245041372512,3.61191865368855,0.001636701954598768
16_2_0317,16_2,0317,K,16492.8277962696,810.5190159401662,20.348477299004085,2.6545023106628278e-15
16_2_0317,16_2,0317,r,0.37846054296898657,0.050881598852600775,7.438063101463287,2.593776077327639e-7
16_2_0318,16_2,0318,K,16597.91597521168,834.5982384375852,19.887312494552962,4.199397813089299e-15
16_2_0318,16_2,0318,r,0.38015012081708305,0.0468706089465797,8.11062901381024,6.603126991003959e-8
16_2_0319,16_2,0319,K,16627.23953959478,913.4601761123366,18.202478853933062,2.4442503510610266e-14
16_2_0319,16_2,0319,r,0.4464659730853599,0.0828240711982165,5.390534015369362,2.3978715276979285e-5
16_2_0320,16_2,0320,K,16695.761466886182,944.4621580912982,17.67753352937647,4.358998440439778e-14
16_2_0320,16_2,0320,r,0.406311739381181,0.04980174286605472,8.15858474017636,6.003242496864812e-8
16_2_0321,16_2,0321,K,16182.057367691828,670.7456314218796,24.125475604497503,8.557740215323755e-17
16_2_0321,16_2,0321,r,0.5382335221945087,0.17879698146219364,3.010305418988952,0.006662971193696787
16_2_0322,16_2,0322,K,16954.501612204836,748.8312693489997,22.641284233421928,3.096771933666651e-16
16_2_0322,16_2,0322,r,0.49705816589195184,0.10887780331902694,4.565284665373924,1.6825696297440807e-4
16_2_0323,16_2,0323,K,16990.25524582657,939.6318702794832,18.081820959066665,2.7881805929710105e-14
16_2_0323,16_2,0323,r,0.334098289180769,0.03527423880824386,9.471452835509172,4.970718021031191e-9
16_2_0324,16_2,0324,K,16640.859671370046,773.6086394188834,21.51069523198483,8.70174622389648e-16
16_2_0324,16_2,0324,r,0.4787955495345906,0.10300762762955448,4.648156263305852,1.3809959522050345e-4
16_2_0325,16_2,0325,K,19148.498460980652,970.7309626967957,19.725855254255052,4.942177660507173e-15
16_2_0325,16_2,0325,r,0.42192714948577803,0.04419496721170948,9.546950164361435,4.335845485989314e-9
16_2_0326,16_2,0326,K,16603.880292083813,837.8827607289712,19.816472029616857,4.509794861117621e-15
16_2_0326,16_2,0326,r,0.37167041774387743,0.055069710927250916,6.7490896808023475,1.1217209007857643e-6
16_2_0327,16_2,0327,K,15423.041080492432,873.7073254294708,17.652411318528475,4.483059757432437e-14
16_2_0327,16_2,0327,r,0.37406055709783453,0.06170587466184642,6.061992624652337,5.1375843583411865e-6
16_2_0328,16_2,0328,K,15507.04336776216,888.3770068816674,17.455475825735448,5.5930366429215557e-14
16_2_0328,16_2,0328,r,0.35558604886035694,0.04259445179255001,8.348177612243639,4.131903918873868e-8
16_2_0329,16_2,0329,K,16091.101416151692,1054.5885678805707,15.258179261785783,7.738407744996319e-13
16_2_0329,16_2,0329,r,0.3648564815642946,0.04959163992202854,7.357217509603386,3.0699489312724567e-7
16_2_0330,16_2,0330,K,17159.114088712624,853.1884174506371,20.111752266849543,3.3552250755105078e-15
16_2_0330,16_2,0330,r,0.45866389245364153,0.08486317750886947,5.4047456849668905,2.3198265684619108e-5
16_2_0331,16_2,0331,K,16435.758858643992,752.8960664613882,21.83005011022579,6.46702803986478e-16
16_2_0331,16_2,0331,r,0.5418315650344065,0.2013168631215617,2.691436557439458,0.013666791415726659
16_2_0332,16_2,0332,K,16971.798491834812,744.0661881829641,22.809527917510326,2.666325384566332e-16
16_2_0332,16_2,0332,r,0.4534991966243328,0.09895733079355977,4.5827751515489235,0.00016138335979974138
16_2_0333,16_2,0333,K,16618.155443838885,640.0415716990619,25.96418135735173,1.9199458546341892e-17
16_2_0333,16_2,0333,r,0.3028650424995682,0.03907812674493706,7.750244643924934,1.364138300969461e-7
16_2_0334,16_2,0334,K,16581.266797056793,522.8730951761022,31.71183782457246,3.185409542662087e-19
16_2_0334,16_2,0334,r,0.8172077422349026,1.9498748130131451,0.41910779952691934,0.6793932528140093
16_2_0335,16_2,0335,K,15367.63196913635,881.9950394141111,17.423717007915045,5.79735504713356e-14
16_2_0335,16_2,0335,r,0.3853903976130333,0.04899753248142344,7.865506242771457,1.0795847312992828e-7
16_2_0336,16_2,0336,K,16681.066152766958,846.0840037480377,19.715614618491887,4.9936969695431955e-15
16_2_0336,16_2,0336,r,0.38973728030612287,0.04679561106172797,8.328500717557068,4.2942954641718224e-8
16_2_0337,16_2,0337,K,16359.528543958564,706.888668595091,23.14300578119661,1.9878586463737327e-16
16_2_0337,16_2,0337,r,0.44094801608120276,0.0917816725452625,4.804314454650491,9.526325269788809e-5
16_2_0338,16_2,0338,K,16991.745485834286,801.1435255480202,21.20936504381175,1.1557190345496903e-15
16_2_0338,16_2,0338,r,0.3506496169211475,0.049692965933358806,7.056322969158035,5.793044459670522e-7
16_2_0339,16_2,0339,K,15945.668874619898,808.3707000440896,19.725688813003984,4.943010548761539e-15
16_2_0339,16_2,0339,r,0.37415131648134126,0.05535434767840203,6.759203787480027,1.0973664784344955e-6
16_2_0340,16_2,0340,K,16161.651497849349,902.4646999149223,17.908347550184455,3.37378700898125e-14
16_2_0340,16_2,0340,r,0.42103498527216515,0.07027555700022192,5.991200970073216,6.0294582709411655e-6
16_2_0341,16_2,0341,K,16249.033577069658,899.8294785851226,18.057903151405284,2.862165461155289e-14
16_2_0341,16_2,0341,r,0.36967784531067605,0.06365410392728886,5.807604262766051,9.156793018195355e-6
16_2_0342,16_2,0342,K,15972.631536764762,693.5518031377649,23.030192502566404,2.1944994092537457e-16
16_2_0342,16_2,0342,r,0.2959596040677703,0.03854415352516303,7.678456445399872,1.5795375038775202e-7
16_2_0343,16_2,0343,K,16943.360892942816,732.5139174646172,23.13042863620572,2.00985258505408e-16
16_2_0343,16_2,0343,r,0.4043395985005717,0.05090069409549367,7.943695183055836,9.220915431329573e-8
16_2_0344,16_2,0344,K,17170.509710475784,871.2543462859695,19.707803793084267,5.033369399930699e-15
16_2_0344,16_2,0344,r,0.34003383187908837,0.03603574642818812,9.436014668287955,5.301273203028684e-9
16_2_0345,16_2,0345,K,16743.69084007279,729.2095879853855,22.961424418912554,2.33137685983095e-16
16_2_0345,16_2,0345,r,0.33855755144335287,0.04118741230427025,8.219927703694358,5.317020419622166e-8
16_2_0346,16_2,0346,K,16325.811331741173,868.56246100573685,18.796358425204083,1.2928289808198974e-14
16_2_0346,16_2,0346,r,0.4085388678473086,0.06711847778067546,6.086831545588684,4.85766142524383e-6
16_2_0347,16_2,0347,K,15478.389590278002,731.3328885123442,21.16462945043219,1.2058294379625198e-15
16_2_0347,16_2,0347,r,0.40179145638997765,0.046568587089900734,8.627950330859697,2.4015812610673665e-8
16_2_0348,16_2,0348,K,17776.924392584126,1113.750495995248,15.961316701097095,3.2283614081445643e-13
16_2_0348,16_2,0348,r,0.38577461693425424,0.04846013762081462,7.9606587160940325,8.911754207339031e-8
16_2_0349,16_2,0349,K,15205.503516225022,806.0428448805746,18.864386195845345,1.2032487120050483e-14
16_2_0349,16_2,0349,r,0.4378890381480589,0.08397667966208137,5.214412381033711,3.618885035578182e-5
16_2_0350,16_2,0350,K,15822.510518539362,701.1230571386307,22.56738008747419,3.3082725783607264e-16
16_2_0350,16_2,0350,r,0.41939827290808657,0.07112617031941987,5.896539501910685,7.475377891826489e-6
16_2_0351,16_2,0351,K,16618.585614322616,828.6313067465612,20.055464328968984,3.548726021909439e-15
16_2_0351,16_2,0351,r,0.425781085772683,0.06704151660580505,6.3510061724321885,2.6893605907383248e-6
16_2_0352,16_2,0352,K,16534.5617925577,651.1563477071494,25.392614002426868,3.022075378721293e-17
16_2_0352,16_2,0352,r,0.4763975699144132,0.10678358181380888,4.461337237638971,2.156357595700798e-4
16_2_0353,16_2,0353,K,17379.12767474205,752.4397661557045,23.097035080341215,2.069492446732613e-16
16_2_0353,16_2,0353,r,0.44181128482438625,0.06704150601832651,6.590115751630228,1.586665279307502e-6
16_2_0354,16_2,0354,K,16615.27690286543,1002.3692419668176,16.57600433774629,1.5438337347333842e-13
16_2_0354,16_2,0354,r,0.3984244381626871,0.04451796709835149,8.94974465663417,1.3028753279071172e-8
16_2_0355,16_2,0355,K,16898.983330004638,576.2250538550401,29.327054103162762,1.5889205662916433e-18
16_2_0355,16_2,0355,r,0.3260110483847509,0.04363034972929418,7.472116322869202,2.4166532976737883e-7
16_2_0356,16_2,0356,K,15874.938461264746,651.1210817817094,24.380931451067458,6.909782402367228e-17
16_2_0356,16_2,0356,r,0.483653157809919,0.09965997554459315,4.853033077391305,8.486522101307784e-5
16_2_0357,16_2,0357,K,17215.041757047802,685.820695332264,25.101373980421396,3.8221109570836555e-17
16_2_0357,16_2,0357,r,0.41144730264755686,0.10346213516211698,3.9767911420236155,6.867540124628747e-4
16_2_0358,16_2,0358,K,16908.5283106611,769.5207498643238,21.972803610094058,5.67080255657277e-16
16_2_0358,16_2,0358,r,0.3605638499290107,0.041015070856150415,8.79100882681865,1.758705908874253e-8
16_2_0359,16_2,0359,K,16984.567815367616,914.0586753680757,18.581485273391475,1.6244647639799385e-14
16_2_0359,16_2,0359,r,0.38723365266112103,0.04543616239962521,8.522587124662518,2.9425449100305726e-8
16_2_0360,16_2,0360,K,16604.09087304416,767.2355491537926,21.641451430864112,7.702257769087432e-16
16_2_0360,16_2,0360,r,0.406234963353523,0.04789020782152462,8.482631039469776,3.179397173975069e-8
16_2_0361,16_2,0361,K,15841.790681967766,778.4270713440056,20.35102743101659,2.6478475785574403e-15
16_2_0361,16_2,0361,r,0.33714277352546773,0.04173748523504503,8.077697341534718,7.050687403454072e-8
16_2_0362,16_2,0362,K,17012.11168475032,719.898431357256,23.63126650057654,1.3022966139868155e-16
16_2_0362,16_2,0362,r,0.3901673849394769,0.052855988130300915,7.381706382588739,2.916878667849211e-7
16_2_0363,16_2,0363,K,17016.902182608534,868.0949564581487,19.602581556328772,5.601118693017079e-15
16_2_0363,16_2,0363,r,0.44552634156861987,0.07172624584315915,6.2114827889198905,3.6711793613299897e-6
16_2_0364,16_2,0364,K,17221.059246137338,805.2472853133679,21.386050670677687,9.78123721027594e-16
16_2_0364,16_2,0364,r,0.39039177168667494,0.041626117488844726,9.378529520349694,5.8867995373171174e-9
16_2_0365,16_2,0365,K,17131.764203382358,1148.0101507005602,14.923007599652227,1.1881117190388474e-12
16_2_0365,16_2,0365,r,0.373258007135175,0.04489534794637946,8.313957329854617,4.418553634088095e-8
16_2_0366,16_2,0366,K,16194.482818416402,740.151747242883,21.879949454611143,6.17618769573505e-16
16_2_0366,16_2,0366,r,0.36425423302441196,0.059598383029287605,6.111814020951065,4.591842900995948e-6
16_2_0367,16_2,0367,K,16716.287281945166,683.8867016162515,24.44306526569244,6.561564351484402e-17
16_2_0367,16_2,0367,r,0.38218021996842616,0.04740191543499626,8.06254803126093,7.266993747826173e-8
16_2_0368,16_2,0368,K,16496.45999855837,798.3926787269114,20.662088265717866,1.9536345507903465e-15
